Model Type,Textual Feature,Confidence Threshold,Include Rating,Include SentiScore,Shuffle Data,Use Grid Search,Pre_Pipeline_F1,Post_Pipeline_F1,Time Taken
naive_bayes,lemmatized_comment,0.8,False,False,True,False,0.441747572815534,0.6456310679611651,10.230785846710205
naive_bayes,lemmatized_comment,0.8,False,False,False,False,0.4174757281553398,0.587378640776699,10.770466089248657
naive_bayes,stopwords_removal_nltk,0.5,True,True,True,False,0.45145631067961167,0.46601941747572817,6.594232082366943
naive_bayes,stopwords_removal_nltk,0.5,True,True,False,False,0.5436893203883495,0.5436893203883495,6.807868003845215
naive_bayes,stopwords_removal_nltk,0.5,True,False,True,False,0.5485436893203883,0.558252427184466,7.307719945907593
naive_bayes,stopwords_removal_nltk,0.5,True,False,False,False,0.5436893203883495,0.5728155339805825,7.0135931968688965
naive_bayes,stopwords_removal_nltk,0.5,False,True,True,False,0.38349514563106796,0.4854368932038835,8.9133620262146
naive_bayes,stopwords_removal_nltk,0.5,False,True,False,False,0.4223300970873786,0.5485436893203883,9.342148780822754
naive_bayes,stopwords_removal_nltk,0.5,False,False,True,False,0.46601941747572817,0.49514563106796117,7.401478052139282
naive_bayes,stopwords_removal_nltk,0.5,False,False,False,False,0.48058252427184467,0.5825242718446602,8.902198076248169
naive_bayes,stopwords_removal_nltk,0.6,True,True,True,False,0.5145631067961165,0.529126213592233,7.608426332473755
naive_bayes,stopwords_removal_nltk,0.6,True,True,False,False,0.5436893203883495,0.5485436893203883,7.810871839523315
naive_bayes,stopwords_removal_nltk,0.6,True,False,True,False,0.5436893203883495,0.5631067961165048,7.933380126953125
naive_bayes,stopwords_removal_nltk,0.6,True,False,False,False,0.5436893203883495,0.5679611650485437,7.917207956314087
naive_bayes,stopwords_removal_nltk,0.6,False,True,True,False,0.4223300970873786,0.5436893203883495,9.399399995803833
naive_bayes,stopwords_removal_nltk,0.6,False,True,False,False,0.4223300970873786,0.529126213592233,10.9235360622406
naive_bayes,stopwords_removal_nltk,0.6,False,False,True,False,0.45145631067961167,0.5339805825242718,8.456925868988037
naive_bayes,stopwords_removal_nltk,0.6,False,False,False,False,0.48058252427184467,0.5533980582524272,9.6785888671875
naive_bayes,stopwords_removal_nltk,0.7,True,True,True,False,0.5436893203883495,0.5631067961165048,7.94667911529541
naive_bayes,stopwords_removal_nltk,0.7,True,True,False,False,0.5436893203883495,0.5485436893203883,7.9552061557769775
naive_bayes,stopwords_removal_nltk,0.7,True,False,True,False,0.46601941747572817,0.470873786407767,8.45815896987915
naive_bayes,stopwords_removal_nltk,0.7,True,False,False,False,0.5436893203883495,0.5679611650485437,8.428741693496704
naive_bayes,stopwords_removal_nltk,0.7,False,True,True,False,0.4029126213592233,0.47572815533980584,11.255388975143433
naive_bayes,stopwords_removal_nltk,0.7,False,True,False,False,0.4223300970873786,0.45145631067961167,11.989237070083618
naive_bayes,stopwords_removal_nltk,0.7,False,False,True,False,0.45145631067961167,0.4854368932038835,7.850257873535156
naive_bayes,stopwords_removal_nltk,0.7,False,False,False,False,0.48058252427184467,0.5436893203883495,9.798841953277588
naive_bayes,stopwords_removal_nltk,0.8,True,True,True,False,0.558252427184466,0.5436893203883495,8.469613790512085
naive_bayes,stopwords_removal_nltk,0.8,True,True,False,False,0.5436893203883495,0.5485436893203883,8.477242231369019
naive_bayes,stopwords_removal_nltk,0.8,True,False,True,False,0.49029126213592233,0.5194174757281553,8.861331939697266
naive_bayes,stopwords_removal_nltk,0.8,True,False,False,False,0.5436893203883495,0.5679611650485437,8.49953579902649
naive_bayes,stopwords_removal_nltk,0.8,False,True,True,False,0.46601941747572817,0.5194174757281553,9.42901611328125
naive_bayes,stopwords_removal_nltk,0.8,False,True,False,False,0.4223300970873786,0.4029126213592233,11.94735598564148
naive_bayes,stopwords_removal_nltk,0.8,False,False,True,False,0.4368932038834951,0.470873786407767,7.970059871673584
naive_bayes,stopwords_removal_nltk,0.8,False,False,False,False,0.48058252427184467,0.5388349514563107,9.662229061126709
naive_bayes,stopwords_removal_lemmatization,0.5,True,True,True,False,0.5485436893203883,0.5533980582524272,6.052141189575195
naive_bayes,stopwords_removal_lemmatization,0.5,True,True,False,False,0.5436893203883495,0.5436893203883495,6.5574140548706055
naive_bayes,stopwords_removal_lemmatization,0.5,True,False,True,False,0.5194174757281553,0.5194174757281553,6.452882289886475
naive_bayes,stopwords_removal_lemmatization,0.5,True,False,False,False,0.5485436893203883,0.5631067961165048,6.603300094604492
naive_bayes,stopwords_removal_lemmatization,0.5,False,True,True,False,0.47572815533980584,0.5436893203883495,7.831704139709473
naive_bayes,stopwords_removal_lemmatization,0.5,False,True,False,False,0.4077669902912621,0.5388349514563107,8.237501859664917
naive_bayes,stopwords_removal_lemmatization,0.5,False,False,True,False,0.44660194174757284,0.5728155339805825,7.546663045883179
naive_bayes,stopwords_removal_lemmatization,0.5,False,False,False,False,0.45145631067961167,0.6213592233009708,8.566902160644531
naive_bayes,stopwords_removal_lemmatization,0.6,True,True,True,False,0.5533980582524272,0.5776699029126213,7.3054211139678955
naive_bayes,stopwords_removal_lemmatization,0.6,True,True,False,False,0.5436893203883495,0.5388349514563107,7.078952312469482
naive_bayes,stopwords_removal_lemmatization,0.6,True,False,True,False,0.558252427184466,0.5825242718446602,7.1969709396362305
naive_bayes,stopwords_removal_lemmatization,0.6,True,False,False,False,0.5485436893203883,0.558252427184466,7.40415620803833
naive_bayes,stopwords_removal_lemmatization,0.6,False,True,True,False,0.36893203883495146,0.5679611650485437,9.724844694137573
naive_bayes,stopwords_removal_lemmatization,0.6,False,True,False,False,0.4077669902912621,0.558252427184466,9.873786211013794
naive_bayes,stopwords_removal_lemmatization,0.6,False,False,True,False,0.46116504854368934,0.5,7.512149095535278
naive_bayes,stopwords_removal_lemmatization,0.6,False,False,False,False,0.45145631067961167,0.6359223300970874,9.396991968154907
naive_bayes,stopwords_removal_lemmatization,0.7,True,True,True,False,0.558252427184466,0.5631067961165048,7.481380939483643
naive_bayes,stopwords_removal_lemmatization,0.7,True,True,False,False,0.5436893203883495,0.5388349514563107,7.727808952331543
naive_bayes,stopwords_removal_lemmatization,0.7,True,False,True,False,0.5388349514563107,0.5388349514563107,7.8362040519714355
naive_bayes,stopwords_removal_lemmatization,0.7,True,False,False,False,0.5485436893203883,0.558252427184466,8.008424282073975
naive_bayes,stopwords_removal_lemmatization,0.7,False,True,True,False,0.36893203883495146,0.5485436893203883,10.423779964447021
naive_bayes,stopwords_removal_lemmatization,0.7,False,True,False,False,0.4077669902912621,0.5,10.637173891067505
naive_bayes,stopwords_removal_lemmatization,0.7,False,False,True,False,0.4368932038834951,0.5097087378640777,7.7698400020599365
naive_bayes,stopwords_removal_lemmatization,0.7,False,False,False,False,0.45145631067961167,0.6019417475728155,10.521372079849243
naive_bayes,stopwords_removal_lemmatization,0.8,True,True,True,False,0.5825242718446602,0.5533980582524272,8.075369119644165
naive_bayes,stopwords_removal_lemmatization,0.8,True,True,False,False,0.5436893203883495,0.5388349514563107,7.606257915496826
naive_bayes,stopwords_removal_lemmatization,0.8,True,False,True,False,0.5728155339805825,0.5776699029126213,7.72310209274292
naive_bayes,stopwords_removal_lemmatization,0.8,True,False,False,False,0.5485436893203883,0.558252427184466,7.78352427482605
naive_bayes,stopwords_removal_lemmatization,0.8,False,True,True,False,0.35436893203883496,0.5388349514563107,11.09357500076294
naive_bayes,stopwords_removal_lemmatization,0.8,False,True,False,False,0.4077669902912621,0.4368932038834951,11.901035070419312
naive_bayes,stopwords_removal_lemmatization,0.8,False,False,True,False,0.4077669902912621,0.5145631067961165,8.531654119491577
naive_bayes,stopwords_removal_lemmatization,0.8,False,False,False,False,0.45145631067961167,0.6019417475728155,10.792706966400146
mlp,comment,0.5,True,True,True,False,0.6019417475728155,0.6019417475728155,37.97255897521973
mlp,comment,0.5,True,True,False,False,0.6310679611650486,0.6310679611650486,28.961920976638794
mlp,comment,0.5,True,False,True,False,0.5388349514563107,0.5339805825242718,31.704121828079224
mlp,comment,0.5,True,False,False,False,0.6504854368932039,0.6504854368932039,27.329829931259155
mlp,comment,0.5,False,True,True,False,0.5339805825242718,0.5388349514563107,30.490551233291626
mlp,comment,0.5,False,True,False,False,0.6067961165048543,0.6067961165048543,31.133241176605225
mlp,comment,0.5,False,False,True,False,0.587378640776699,0.5922330097087378,24.804317235946655
mlp,comment,0.5,False,False,False,False,0.6067961165048543,0.6067961165048543,29.398272037506104
mlp,comment,0.6,True,True,True,False,0.587378640776699,0.5922330097087378,42.8406126499176
mlp,comment,0.6,True,True,False,False,0.6310679611650486,0.6407766990291263,28.47851538658142
mlp,comment,0.6,True,False,True,False,0.5533980582524272,0.558252427184466,30.548612117767334
mlp,comment,0.6,True,False,False,False,0.6504854368932039,0.6407766990291263,31.250306129455566
mlp,comment,0.6,False,True,True,False,0.558252427184466,0.5825242718446602,31.16981601715088
mlp,comment,0.6,False,True,False,False,0.6067961165048543,0.6019417475728155,31.391236782073975
mlp,comment,0.6,False,False,True,False,0.5048543689320388,0.5242718446601942,24.83475399017334
mlp,comment,0.6,False,False,False,False,0.6067961165048543,0.6067961165048543,29.7361958026886
mlp,comment,0.7,True,True,True,False,0.5922330097087378,0.5825242718446602,34.93927216529846
mlp,comment,0.7,True,True,False,False,0.6310679611650486,0.6407766990291263,31.81414484977722
mlp,comment,0.7,True,False,True,False,0.587378640776699,0.587378640776699,32.70421290397644
mlp,comment,0.7,True,False,False,False,0.6504854368932039,0.6456310679611651,27.611014127731323
mlp,comment,0.7,False,True,True,False,0.6019417475728155,0.5825242718446602,27.184525966644287
mlp,comment,0.7,False,True,False,False,0.6067961165048543,0.5970873786407767,26.82422399520874
mlp,comment,0.7,False,False,True,False,0.5728155339805825,0.6019417475728155,29.832581996917725
mlp,comment,0.7,False,False,False,False,0.6067961165048543,0.6116504854368932,34.89209508895874
mlp,comment,0.8,True,True,True,False,0.5631067961165048,0.558252427184466,31.592373609542847
mlp,comment,0.8,True,True,False,False,0.6310679611650486,0.6407766990291263,28.65892195701599
mlp,comment,0.8,True,False,True,False,0.6407766990291263,0.6504854368932039,34.36474585533142
mlp,comment,0.8,True,False,False,False,0.6504854368932039,0.6456310679611651,34.98480820655823
mlp,comment,0.8,False,True,True,False,0.5145631067961165,0.5242718446601942,40.30925011634827
mlp,comment,0.8,False,True,False,False,0.6067961165048543,0.5922330097087378,30.28594422340393
mlp,comment,0.8,False,False,True,False,0.5776699029126213,0.6019417475728155,29.491791248321533
mlp,comment,0.8,False,False,False,False,0.6067961165048543,0.6213592233009708,33.22118878364563
mlp,lemmatized_comment,0.5,True,True,True,False,0.5631067961165048,0.5679611650485437,35.13664722442627
mlp,lemmatized_comment,0.5,True,True,False,False,0.6310679611650486,0.6407766990291263,25.415168046951294
mlp,lemmatized_comment,0.5,True,False,True,False,0.5825242718446602,0.5922330097087378,35.59687304496765
mlp,lemmatized_comment,0.5,True,False,False,False,0.6262135922330098,0.6262135922330098,32.24402189254761
mlp,lemmatized_comment,0.5,False,True,True,False,0.5485436893203883,0.5436893203883495,28.50985813140869
mlp,lemmatized_comment,0.5,False,True,False,False,0.6067961165048543,0.6116504854368932,32.23012614250183
mlp,lemmatized_comment,0.5,False,False,True,False,0.5388349514563107,0.5388349514563107,28.74598503112793
mlp,lemmatized_comment,0.5,False,False,False,False,0.6116504854368932,0.6262135922330098,29.787938117980957
mlp,lemmatized_comment,0.6,True,True,True,False,0.6553398058252428,0.6553398058252428,34.50850772857666
mlp,lemmatized_comment,0.6,True,True,False,False,0.6310679611650486,0.6359223300970874,26.167410850524902
mlp,lemmatized_comment,0.6,True,False,True,False,0.5776699029126213,0.5776699029126213,27.73659610748291
mlp,lemmatized_comment,0.6,True,False,False,False,0.6262135922330098,0.6407766990291263,26.648613214492798
mlp,lemmatized_comment,0.6,False,True,True,False,0.5485436893203883,0.5436893203883495,28.529977083206177
mlp,lemmatized_comment,0.6,False,True,False,False,0.6067961165048543,0.5970873786407767,26.133754014968872
mlp,lemmatized_comment,0.6,False,False,True,False,0.616504854368932,0.6456310679611651,24.538721084594727
mlp,lemmatized_comment,0.6,False,False,False,False,0.6116504854368932,0.6310679611650486,24.8819477558136
mlp,lemmatized_comment,0.7,True,True,True,False,0.6310679611650486,0.6310679611650486,34.636619091033936
mlp,lemmatized_comment,0.7,True,True,False,False,0.6310679611650486,0.6456310679611651,25.994999885559082
mlp,lemmatized_comment,0.7,True,False,True,False,0.6310679611650486,0.6310679611650486,31.086498975753784
mlp,lemmatized_comment,0.7,True,False,False,False,0.6262135922330098,0.6359223300970874,25.992681980133057
mlp,lemmatized_comment,0.7,False,True,True,False,0.6019417475728155,0.5922330097087378,30.88490104675293
mlp,lemmatized_comment,0.7,False,True,False,False,0.6067961165048543,0.5825242718446602,25.6671142578125
mlp,lemmatized_comment,0.7,False,False,True,False,0.5242718446601942,0.5339805825242718,22.206841945648193
mlp,lemmatized_comment,0.7,False,False,False,False,0.6116504854368932,0.6359223300970874,29.262336015701294
mlp,lemmatized_comment,0.8,True,True,True,False,0.5776699029126213,0.5776699029126213,30.893718957901
mlp,lemmatized_comment,0.8,True,True,False,False,0.6310679611650486,0.6456310679611651,26.59591817855835
mlp,lemmatized_comment,0.8,True,False,True,False,0.6067961165048543,0.6116504854368932,26.049784183502197
mlp,lemmatized_comment,0.8,True,False,False,False,0.6262135922330098,0.6407766990291263,26.35282802581787
mlp,lemmatized_comment,0.8,False,True,True,False,0.5728155339805825,0.558252427184466,26.06408715248108
mlp,lemmatized_comment,0.8,False,True,False,False,0.6067961165048543,0.5728155339805825,27.249369144439697
mlp,lemmatized_comment,0.8,False,False,True,False,0.5679611650485437,0.5776699029126213,22.927577018737793
mlp,lemmatized_comment,0.8,False,False,False,False,0.6116504854368932,0.6213592233009708,24.605216026306152
mlp,stopwords_removal_nltk,0.5,True,True,True,False,0.5728155339805825,0.5728155339805825,27.759254932403564
mlp,stopwords_removal_nltk,0.5,True,True,False,False,0.6359223300970874,0.6310679611650486,32.91120886802673
mlp,stopwords_removal_nltk,0.5,True,False,True,False,0.5970873786407767,0.5970873786407767,30.816596031188965
mlp,stopwords_removal_nltk,0.5,True,False,False,False,0.6262135922330098,0.6213592233009708,32.70094108581543
mlp,stopwords_removal_nltk,0.5,False,True,True,False,0.49029126213592233,0.49514563106796117,30.957515001296997
mlp,stopwords_removal_nltk,0.5,False,True,False,False,0.5679611650485437,0.5825242718446602,27.654381036758423
mlp,stopwords_removal_nltk,0.5,False,False,True,False,0.48058252427184467,0.4854368932038835,22.862531900405884
mlp,stopwords_removal_nltk,0.5,False,False,False,False,0.5776699029126213,0.587378640776699,26.778085947036743
mlp,stopwords_removal_nltk,0.6,True,True,True,False,0.5145631067961165,0.5145631067961165,32.34205961227417
mlp,stopwords_removal_nltk,0.6,True,True,False,False,0.6359223300970874,0.6310679611650486,32.34098720550537
mlp,stopwords_removal_nltk,0.6,True,False,True,False,0.5631067961165048,0.5631067961165048,34.46227788925171
mlp,stopwords_removal_nltk,0.6,True,False,False,False,0.6262135922330098,0.6359223300970874,33.16122889518738
mlp,stopwords_removal_nltk,0.6,False,True,True,False,0.5970873786407767,0.5970873786407767,32.05741596221924
mlp,stopwords_removal_nltk,0.6,False,True,False,False,0.5679611650485437,0.5728155339805825,28.81531286239624
mlp,stopwords_removal_nltk,0.6,False,False,True,False,0.5339805825242718,0.558252427184466,25.956149101257324
mlp,stopwords_removal_nltk,0.6,False,False,False,False,0.5776699029126213,0.5776699029126213,27.858824968338013
mlp,stopwords_removal_nltk,0.7,True,True,True,False,0.5242718446601942,0.5339805825242718,35.771570920944214
mlp,stopwords_removal_nltk,0.7,True,True,False,False,0.6359223300970874,0.6310679611650486,32.66781210899353
mlp,stopwords_removal_nltk,0.7,True,False,True,False,0.587378640776699,0.5825242718446602,31.858412981033325
mlp,stopwords_removal_nltk,0.7,True,False,False,False,0.6262135922330098,0.6310679611650486,33.181138038635254
mlp,stopwords_removal_nltk,0.7,False,True,True,False,0.529126213592233,0.5339805825242718,36.00427007675171
mlp,stopwords_removal_nltk,0.7,False,True,False,False,0.5679611650485437,0.5631067961165048,28.233204126358032
mlp,stopwords_removal_nltk,0.7,False,False,True,False,0.5631067961165048,0.5825242718446602,24.965229988098145
mlp,stopwords_removal_nltk,0.7,False,False,False,False,0.5776699029126213,0.5728155339805825,29.160117149353027
mlp,stopwords_removal_nltk,0.8,True,True,True,False,0.558252427184466,0.5533980582524272,27.767930030822754
mlp,stopwords_removal_nltk,0.8,True,True,False,False,0.6359223300970874,0.6310679611650486,34.19384026527405
mlp,stopwords_removal_nltk,0.8,True,False,True,False,0.5436893203883495,0.5485436893203883,27.58755588531494
mlp,stopwords_removal_nltk,0.8,True,False,False,False,0.6262135922330098,0.6310679611650486,33.587727785110474
mlp,stopwords_removal_nltk,0.8,False,True,True,False,0.5728155339805825,0.5533980582524272,29.154450178146362
mlp,stopwords_removal_nltk,0.8,False,True,False,False,0.5679611650485437,0.558252427184466,28.851749897003174
mlp,stopwords_removal_nltk,0.8,False,False,True,False,0.5533980582524272,0.5679611650485437,25.711874961853027
mlp,stopwords_removal_nltk,0.8,False,False,False,False,0.5776699029126213,0.5776699029126213,28.526630878448486
mlp,stopwords_removal_lemmatization,0.5,True,True,True,False,0.6116504854368932,0.616504854368932,32.687041997909546
mlp,stopwords_removal_lemmatization,0.5,True,True,False,False,0.6601941747572816,0.6553398058252428,25.625202894210815
mlp,stopwords_removal_lemmatization,0.5,True,False,True,False,0.49029126213592233,0.49514563106796117,32.01807999610901
mlp,stopwords_removal_lemmatization,0.5,True,False,False,False,0.6359223300970874,0.6407766990291263,26.795948028564453
mlp,stopwords_removal_lemmatization,0.5,False,True,True,False,0.5825242718446602,0.5825242718446602,26.06565809249878
mlp,stopwords_removal_lemmatization,0.5,False,True,False,False,0.6213592233009708,0.6116504854368932,26.654501914978027
mlp,stopwords_removal_lemmatization,0.5,False,False,True,False,0.558252427184466,0.558252427184466,25.628451108932495
mlp,stopwords_removal_lemmatization,0.5,False,False,False,False,0.6310679611650486,0.6262135922330098,23.511250972747803
mlp,stopwords_removal_lemmatization,0.6,True,True,True,False,0.5728155339805825,0.5728155339805825,26.838034868240356
mlp,stopwords_removal_lemmatization,0.6,True,True,False,False,0.6601941747572816,0.6650485436893204,26.400161027908325
mlp,stopwords_removal_lemmatization,0.6,True,False,True,False,0.5533980582524272,0.5631067961165048,27.12857723236084
mlp,stopwords_removal_lemmatization,0.6,True,False,False,False,0.6359223300970874,0.6407766990291263,27.411421060562134
mlp,stopwords_removal_lemmatization,0.6,False,True,True,False,0.529126213592233,0.5242718446601942,28.34140181541443
mlp,stopwords_removal_lemmatization,0.6,False,True,False,False,0.6213592233009708,0.616504854368932,26.614310026168823
mlp,stopwords_removal_lemmatization,0.6,False,False,True,False,0.5728155339805825,0.5776699029126213,24.912944078445435
mlp,stopwords_removal_lemmatization,0.6,False,False,False,False,0.6310679611650486,0.6310679611650486,22.21009612083435
mlp,stopwords_removal_lemmatization,0.7,True,True,True,False,0.5485436893203883,0.5533980582524272,31.712547063827515
mlp,stopwords_removal_lemmatization,0.7,True,True,False,False,0.6601941747572816,0.6699029126213593,26.2344491481781
mlp,stopwords_removal_lemmatization,0.7,True,False,True,False,0.5533980582524272,0.5679611650485437,31.270427942276
mlp,stopwords_removal_lemmatization,0.7,True,False,False,False,0.6359223300970874,0.6456310679611651,26.247554063796997
mlp,stopwords_removal_lemmatization,0.7,False,True,True,False,0.587378640776699,0.5533980582524272,26.093308925628662
mlp,stopwords_removal_lemmatization,0.7,False,True,False,False,0.6213592233009708,0.6019417475728155,25.78560161590576
mlp,stopwords_removal_lemmatization,0.7,False,False,True,False,0.5922330097087378,0.6116504854368932,22.41639280319214
mlp,stopwords_removal_lemmatization,0.7,False,False,False,False,0.6310679611650486,0.6310679611650486,21.774082899093628
mlp,stopwords_removal_lemmatization,0.8,True,True,True,False,0.587378640776699,0.5922330097087378,30.299571990966797
mlp,stopwords_removal_lemmatization,0.8,True,True,False,False,0.6601941747572816,0.6699029126213593,24.429397106170654
mlp,stopwords_removal_lemmatization,0.8,True,False,True,False,0.5728155339805825,0.5776699029126213,29.23165798187256
mlp,stopwords_removal_lemmatization,0.8,True,False,False,False,0.6359223300970874,0.6456310679611651,25.838230848312378
mlp,stopwords_removal_lemmatization,0.8,False,True,True,False,0.5776699029126213,0.5436893203883495,28.451021909713745
mlp,stopwords_removal_lemmatization,0.8,False,True,False,False,0.6213592233009708,0.587378640776699,25.556164026260376
mlp,stopwords_removal_lemmatization,0.8,False,False,True,False,0.5436893203883495,0.5436893203883495,24.446673154830933
mlp,stopwords_removal_lemmatization,0.8,False,False,False,False,0.6310679611650486,0.6262135922330098,22.287965059280396
